user,audio_file,valence,arousal
P85,Mustango_anxious_3_crop.wav,5,6
P85,AudioLDM2_sad_14_crop.wav,5,5
P85,MusicGen_sad_9_crop.wav,3,7
P85,StableAudio_scared_9_crop.wav,3,7
P85,Mustango_relaxed_4_crop.wav,5,3
P85,Mustango_energetic_10_crop.wav,4,7
P85,AudioLDM2_dull_14_crop.wav,4,3
P85,MusicGen_happy_3_crop.wav,5,6
P85,Udio_tranquil_4_crop.wav,2,6
P85,Suno_excited_2_crop.wav,8,7
P85,Udio_happy_4_crop.wav,7,7
P85,StableAudio_anxious_3_crop.wav,7,8
P85,Suno_angry_3_crop.wav,5,8
P85,Udio_calm_14_crop.wav,6,2
P86,Mustango_anxious_14_crop.wav,8,4
P86,MusicGen_excited_10_crop.wav,8,9
P86,StableAudio_angry_12_crop.wav,6,6
P86,StableAudio_happy_10_crop.wav,7,5
P86,AudioLDM2_angry_12_crop.wav,7,8
P86,Suno_angry_14_crop.wav,7,9
P86,Udio_scared_9_crop.wav,8,6
P86,Udio_energetic_9_crop.wav,8,7
P86,Suno_tranquil_1_crop.wav,8,3
P86,StableAudio_dull_8_crop.wav,6,8
P86,Udio_happy_8_crop.wav,9,7
P86,MusicGen_gloomy_2_crop.wav,5,7
P86,Mustango_excited_8_crop.wav,6,4
P86,Suno_anxious_2_crop.wav,7,7
P86,StableAudio_scared_6_crop.wav,3,3
P86,Suno_relaxed_6_crop.wav,6,4
P86,Mustango_calm_9_crop.wav,7,4
P86,Udio_calm_14_crop.wav,7,2
P86,Udio_gloomy_1_crop.wav,6,5
P86,MusicGen_relaxed_11_crop.wav,4,4
P86,AudioLDM2_sad_3_crop.wav,6,3
P86,StableAudio_sad_7_crop.wav,6,7
P86,AudioLDM2_anxious_14_crop.wav,3,4
P86,StableAudio_energetic_5_crop.wav,7,6
P86,AudioLDM2_scared_9_crop.wav,6,3
P86,MusicGen_anxious_6_crop.wav,6,7
P86,MusicGen_calm_5_crop.wav,8,2
P86,Suno_happy_1_crop.wav,8,6
P86,MusicGen_energetic_2_crop.wav,4,8
P86,Mustango_gloomy_8_crop.wav,7,3
P86,AudioLDM2_tranquil_13_crop.wav,8,6
P86,StableAudio_relaxed_14_crop.wav,3,4
P86,StableAudio_excited_3_crop.wav,6,6
P86,MusicGen_angry_11_crop.wav,7,6
P86,MusicGen_tranquil_10_crop.wav,7,3
P86,Udio_dull_6_crop.wav,7,3
P86,MusicGen_scared_11_crop.wav,6,5
P86,Udio_excited_12_crop.wav,6,9
P86,Mustango_dull_3_crop.wav,3,6
P86,Mustango_scared_7_crop.wav,2,9
P86,MusicGen_happy_8_crop.wav,8,4
P86,StableAudio_calm_1_crop.wav,3,3
P86,Mustango_happy_13_crop.wav,7,7
P86,Mustango_tranquil_6_crop.wav,7,3
P86,Suno_energetic_11_crop.wav,7,9
P86,AudioLDM2_energetic_9_crop.wav,5,8
P86,Udio_relaxed_11_crop.wav,3,6
P86,Udio_sad_3_crop.wav,7,6
P86,Udio_angry_14_crop.wav,7,9
P86,Suno_scared_6_crop.wav,8,2
P86,AudioLDM2_dull_7_crop.wav,7,3
P86,MusicGen_dull_12_crop.wav,8,9
P86,StableAudio_anxious_1_crop.wav,8,2
P86,MusicGen_sad_8_crop.wav,7,9
P86,Suno_sad_8_crop.wav,7,3
P86,StableAudio_tranquil_7_crop.wav,8,6
P87,StableAudio_dull_2_crop.wav,6,4
P87,Udio_energetic_12_crop.wav,6,5
P87,AudioLDM2_energetic_12_crop.wav,6,7
P87,Suno_sad_12_crop.wav,8,5
P87,Udio_angry_5_crop.wav,5,7
P87,Udio_relaxed_7_crop.wav,4,2
P87,AudioLDM2_scared_2_crop.wav,1,1
P87,AudioLDM2_excited_13_crop.wav,3,5
P87,StableAudio_relaxed_6_crop.wav,5,3
P87,Mustango_angry_7_crop.wav,1,1
P87,MusicGen_calm_4_crop.wav,6,5
P87,Mustango_scared_12_crop.wav,1,2
P87,StableAudio_tranquil_7_crop.wav,6,4
P87,Udio_excited_5_crop.wav,7,8
P87,Suno_relaxed_11_crop.wav,8,6
P87,Udio_happy_12_crop.wav,7,5
P87,StableAudio_angry_7_crop.wav,6,7
P87,Udio_anxious_8_crop.wav,7,7
P87,AudioLDM2_happy_4_crop.wav,4,2
P87,Mustango_sad_4_crop.wav,4,2
P87,AudioLDM2_anxious_7_crop.wav,4,2
P87,StableAudio_scared_6_crop.wav,4,5
P87,AudioLDM2_tranquil_2_crop.wav,3,4
P87,MusicGen_scared_7_crop.wav,2,2
P87,StableAudio_sad_2_crop.wav,6,5
P87,AudioLDM2_sad_3_crop.wav,2,2
P87,AudioLDM2_gloomy_14_crop.wav,3,2
P87,StableAudio_calm_12_crop.wav,4,3
P87,StableAudio_happy_12_crop.wav,3,2
P87,Udio_scared_3_crop.wav,4,6
P87,Suno_gloomy_7_crop.wav,5,3
P87,Suno_anxious_5_crop.wav,6,7
P87,MusicGen_dull_3_crop.wav,1,1
P87,StableAudio_anxious_7_crop.wav,5,4
P87,MusicGen_gloomy_13_crop.wav,1,2
P87,Udio_sad_4_crop.wav,7,8
P87,MusicGen_sad_11_crop.wav,1,2
P87,Suno_energetic_2_crop.wav,7,8
P87,StableAudio_energetic_1_crop.wav,6,5
P87,Mustango_anxious_12_crop.wav,6,4
P87,AudioLDM2_relaxed_4_crop.wav,3,3
P87,Mustango_calm_7_crop.wav,4,2
P87,AudioLDM2_angry_12_crop.wav,1,1
P87,AudioLDM2_calm_11_crop.wav,1,1
P87,Mustango_dull_11_crop.wav,2,2
P87,StableAudio_excited_10_crop.wav,3,4
P87,Suno_scared_11_crop.wav,6,5
P87,Suno_tranquil_1_crop.wav,5,4
P87,Mustango_energetic_6_crop.wav,4,6
P87,Mustango_tranquil_11_crop.wav,5,6
P87,Mustango_excited_5_crop.wav,6,3
P87,MusicGen_anxious_13_crop.wav,6,8
P87,Suno_happy_6_crop.wav,6,6
P87,Udio_dull_2_crop.wav,6,2
P88,StableAudio_happy_8_crop.wav,6,6
P88,Mustango_energetic_13_crop.wav,5,6
P88,Suno_relaxed_3_crop.wav,6,3
P88,Udio_energetic_6_crop.wav,5,8
P88,Mustango_angry_4_crop.wav,3,5
P88,StableAudio_calm_13_crop.wav,4,2
P88,Udio_sad_9_crop.wav,4,2
P88,StableAudio_tranquil_12_crop.wav,3,2
P88,AudioLDM2_excited_4_crop.wav,6,5
P88,Mustango_calm_10_crop.wav,6,6
P88,Udio_dull_8_crop.wav,6,5
P88,MusicGen_gloomy_14_crop.wav,7,8
P88,Suno_tranquil_10_crop.wav,7,3
P88,Udio_angry_10_crop.wav,6,4
P88,Suno_scared_2_crop.wav,7,5
P88,Udio_scared_4_crop.wav,6,4
P88,StableAudio_scared_7_crop.wav,4,6
P88,AudioLDM2_angry_4_crop.wav,1,3
P88,Udio_tranquil_10_crop.wav,4,2
P88,MusicGen_sad_3_crop.wav,4,3
P88,AudioLDM2_tranquil_1_crop.wav,3,3
P88,Suno_anxious_13_crop.wav,7,8
P88,MusicGen_scared_12_crop.wav,4,5
P88,Suno_happy_7_crop.wav,7,6
P88,Mustango_scared_13_crop.wav,1,3
P88,StableAudio_sad_8_crop.wav,6,7
P88,Udio_happy_2_crop.wav,6,7
P88,MusicGen_excited_1_crop.wav,5,4
P88,AudioLDM2_scared_3_crop.wav,1,1
P88,Mustango_gloomy_8_crop.wav,7,5
P88,Mustango_relaxed_1_crop.wav,6,4
P88,StableAudio_angry_4_crop.wav,3,7
P88,StableAudio_gloomy_14_crop.wav,3,6
P88,AudioLDM2_gloomy_8_crop.wav,3,2
P88,MusicGen_calm_6_crop.wav,4,3
P88,StableAudio_anxious_4_crop.wav,5,3
P88,Mustango_tranquil_10_crop.wav,5,3
P88,Suno_gloomy_8_crop.wav,6,6
P88,Udio_calm_7_crop.wav,7,5
P88,MusicGen_energetic_10_crop.wav,7,8
P88,StableAudio_relaxed_10_crop.wav,6,7
P88,MusicGen_dull_7_crop.wav,3,4
P88,StableAudio_dull_7_crop.wav,6,5
P88,Mustango_excited_12_crop.wav,6,5
P88,AudioLDM2_dull_8_crop.wav,5,5
P88,StableAudio_excited_9_crop.wav,6,7
P88,MusicGen_anxious_6_crop.wav,5,7
P88,Udio_gloomy_9_crop.wav,7,8
P88,Suno_excited_9_crop.wav,7,8
P88,AudioLDM2_relaxed_1_crop.wav,6,4
P88,Suno_calm_13_crop.wav,7,2
P88,MusicGen_happy_13_crop.wav,6,5
P88,AudioLDM2_anxious_13_crop.wav,1,1
P89,Udio_excited_3_crop.wav,6,7
P89,Udio_gloomy_7_crop.wav,7,8
P89,StableAudio_relaxed_6_crop.wav,8,5
P89,Mustango_calm_11_crop.wav,5,6
P89,StableAudio_energetic_10_crop.wav,6,8
P89,Udio_sad_6_crop.wav,6,3
P89,Mustango_scared_13_crop.wav,4,6
P89,Suno_happy_6_crop.wav,8,6
P89,AudioLDM2_gloomy_11_crop.wav,6,3
P89,AudioLDM2_excited_1_crop.wav,8,8
P89,StableAudio_sad_9_crop.wav,7,7
P89,MusicGen_calm_14_crop.wav,4,3
P89,Suno_excited_12_crop.wav,8,6
P89,Mustango_energetic_7_crop.wav,7,5
P89,Udio_anxious_8_crop.wav,9,3
P89,AudioLDM2_calm_4_crop.wav,7,3
P89,Suno_calm_8_crop.wav,9,3
P89,StableAudio_calm_11_crop.wav,6,3
P89,Mustango_angry_4_crop.wav,5,9
P89,MusicGen_gloomy_11_crop.wav,7,7
P89,Suno_sad_7_crop.wav,8,3
P89,AudioLDM2_angry_1_crop.wav,5,7
P89,Mustango_sad_7_crop.wav,7,3
P89,Udio_scared_6_crop.wav,6,6
P89,Suno_angry_12_crop.wav,6,7
P89,Mustango_gloomy_2_crop.wav,5,2
P89,StableAudio_gloomy_10_crop.wav,7,3
P89,AudioLDM2_relaxed_12_crop.wav,7,2
P89,StableAudio_dull_1_crop.wav,4,4
P89,MusicGen_relaxed_4_crop.wav,6,4
P89,Suno_dull_12_crop.wav,9,2
P89,AudioLDM2_scared_5_crop.wav,3,2
P89,Suno_tranquil_4_crop.wav,8,2
P89,Udio_dull_14_crop.wav,9,1
P89,MusicGen_anxious_6_crop.wav,4,7
P89,StableAudio_angry_3_crop.wav,4,9
P89,Udio_happy_8_crop.wav,8,7
P89,Mustango_dull_7_crop.wav,2,7
P89,Udio_tranquil_5_crop.wav,7,3
P89,MusicGen_happy_13_crop.wav,7,4
P89,Mustango_excited_11_crop.wav,8,5
P89,MusicGen_dull_1_crop.wav,3,8
P89,Udio_angry_4_crop.wav,6,9
P89,StableAudio_anxious_7_crop.wav,6,4
P89,Udio_relaxed_9_crop.wav,8,3
P89,Mustango_happy_10_crop.wav,6,4
P89,AudioLDM2_dull_13_crop.wav,5,2
P89,StableAudio_tranquil_11_crop.wav,6,2
P89,Suno_energetic_13_crop.wav,8,6
P89,StableAudio_excited_7_crop.wav,5,5
P89,AudioLDM2_happy_1_crop.wav,7,5
P89,MusicGen_sad_9_crop.wav,3,5
P89,Mustango_anxious_6_crop.wav,4,3
P89,AudioLDM2_energetic_4_crop.wav,5,4
P89,Suno_relaxed_5_crop.wav,8,4
P89,MusicGen_energetic_9_crop.wav,3,8
P90,Mustango_angry_12_crop.wav,6,3
P90,Mustango_scared_9_crop.wav,6,3
P90,Suno_angry_7_crop.wav,3,6
P90,StableAudio_excited_8_crop.wav,6,3
P90,StableAudio_energetic_8_crop.wav,6,3
P90,Suno_relaxed_3_crop.wav,6,5
P90,Udio_angry_6_crop.wav,6,3
P90,StableAudio_sad_7_crop.wav,3,6
P90,MusicGen_calm_7_crop.wav,6,3
P90,Suno_anxious_8_crop.wav,6,3
P90,AudioLDM2_dull_5_crop.wav,2,5
P90,MusicGen_gloomy_1_crop.wav,6,2
P90,Mustango_anxious_11_crop.wav,7,3
P90,Suno_scared_1_crop.wav,2,5
P90,Udio_excited_10_crop.wav,6,2
P90,Udio_sad_13_crop.wav,2,5
P90,Mustango_dull_14_crop.wav,6,2
P90,MusicGen_sad_7_crop.wav,6,2
P90,AudioLDM2_relaxed_7_crop.wav,7,3
P90,AudioLDM2_sad_10_crop.wav,6,4
P90,AudioLDM2_excited_14_crop.wav,7,3
P90,AudioLDM2_energetic_10_crop.wav,4,6
P90,AudioLDM2_anxious_9_crop.wav,6,3
P90,MusicGen_happy_14_crop.wav,6,4
P90,Udio_calm_2_crop.wav,6,5
P90,Mustango_relaxed_3_crop.wav,3,6
P90,Udio_tranquil_13_crop.wav,3,6
P90,Udio_dull_7_crop.wav,6,3
P90,AudioLDM2_tranquil_4_crop.wav,7,2
P90,Suno_excited_12_crop.wav,6,2
P90,MusicGen_relaxed_2_crop.wav,7,2
P90,Udio_happy_1_crop.wav,7,2
P90,AudioLDM2_scared_9_crop.wav,6,2
P90,Suno_energetic_12_crop.wav,5,3
P90,Suno_calm_12_crop.wav,3,5
P90,MusicGen_tranquil_8_crop.wav,6,3
P90,AudioLDM2_happy_8_crop.wav,6,3
P90,StableAudio_anxious_6_crop.wav,6,4
P90,Udio_anxious_14_crop.wav,6,2
P90,MusicGen_angry_11_crop.wav,4,6
P90,Suno_dull_12_crop.wav,6,2
P90,MusicGen_anxious_8_crop.wav,6,2
P90,Mustango_gloomy_6_crop.wav,6,3
P90,Mustango_happy_5_crop.wav,6,2
P90,Udio_relaxed_9_crop.wav,2,6
P90,Mustango_energetic_3_crop.wav,6,3
P90,StableAudio_angry_8_crop.wav,3,6
P90,MusicGen_dull_2_crop.wav,3,6
P90,Mustango_excited_2_crop.wav,6,3
P90,Udio_scared_6_crop.wav,2,4
P90,AudioLDM2_gloomy_6_crop.wav,5,2
P90,MusicGen_scared_11_crop.wav,6,3
P90,Mustango_sad_5_crop.wav,6,3
P90,StableAudio_calm_13_crop.wav,6,4
P90,Udio_energetic_13_crop.wav,7,3
P91,Udio_excited_6_crop.wav,7,9
P91,Udio_scared_10_crop.wav,8,5
P91,AudioLDM2_calm_9_crop.wav,1,1
P91,Mustango_scared_12_crop.wav,1,1
P91,Suno_gloomy_7_crop.wav,6,3
P91,Suno_anxious_5_crop.wav,6,8
P91,AudioLDM2_gloomy_6_crop.wav,1,1
P91,StableAudio_excited_13_crop.wav,4,6
P91,StableAudio_scared_14_crop.wav,1,1
P91,AudioLDM2_excited_6_crop.wav,2,1
P91,AudioLDM2_anxious_13_crop.wav,1,1
P91,Mustango_sad_9_crop.wav,1,1
P91,Udio_calm_6_crop.wav,6,2
P91,Udio_anxious_11_crop.wav,6,4
P91,AudioLDM2_scared_5_crop.wav,1,1
P91,MusicGen_happy_9_crop.wav,1,1
P91,Mustango_angry_14_crop.wav,1,2
P91,Mustango_dull_3_crop.wav,1,1
P91,Suno_happy_13_crop.wav,6,3
P91,Suno_relaxed_7_crop.wav,6,2
P91,StableAudio_relaxed_9_crop.wav,1,1
P91,StableAudio_dull_10_crop.wav,2,1
P91,StableAudio_gloomy_9_crop.wav,5,1
P91,Mustango_calm_4_crop.wav,1,1
P91,Suno_calm_10_crop.wav,5,2
P91,StableAudio_sad_1_crop.wav,4,3
P91,StableAudio_angry_7_crop.wav,3,6
P91,Suno_energetic_9_crop.wav,4,6
P91,Suno_sad_14_crop.wav,4,1
P91,Mustango_relaxed_10_crop.wav,1,1
P91,AudioLDM2_relaxed_14_crop.wav,1,1
P91,Udio_sad_7_crop.wav,6,4
P91,MusicGen_gloomy_11_crop.wav,1,1
P91,MusicGen_tranquil_10_crop.wav,1,4
P91,Suno_angry_5_crop.wav,3,6
P91,Udio_angry_11_crop.wav,6,9
P91,AudioLDM2_happy_11_crop.wav,4,1
P91,Mustango_gloomy_8_crop.wav,1,1
P91,Udio_happy_6_crop.wav,7,4
P91,StableAudio_happy_4_crop.wav,1,1
P91,StableAudio_calm_10_crop.wav,4,1
P91,MusicGen_calm_13_crop.wav,1,1
P91,Udio_tranquil_7_crop.wav,1,1
P91,Udio_energetic_2_crop.wav,7,9
P91,Suno_excited_13_crop.wav,6,9
P91,MusicGen_anxious_10_crop.wav,3,2
P91,Udio_dull_7_crop.wav,7,1
P91,AudioLDM2_energetic_5_crop.wav,1,1
P91,StableAudio_energetic_3_crop.wav,3,1
P91,Mustango_excited_6_crop.wav,2,2
P91,AudioLDM2_angry_11_crop.wav,1,1
P91,MusicGen_energetic_3_crop.wav,3,2
P91,Mustango_energetic_12_crop.wav,4,2
P91,MusicGen_relaxed_2_crop.wav,1,1
P91,StableAudio_anxious_9_crop.wav,3,6
P91,Suno_scared_2_crop.wav,3,5
P92,StableAudio_sad_14_crop.wav,4,6
P92,Suno_gloomy_4_crop.wav,5,4
P92,AudioLDM2_happy_7_crop.wav,7,6
P92,Suno_dull_2_crop.wav,5,6
P92,Udio_excited_14_crop.wav,7,7
P92,Suno_angry_3_crop.wav,5,9
P92,Mustango_excited_8_crop.wav,6,8
P92,MusicGen_tranquil_5_crop.wav,2,2
P92,Mustango_sad_9_crop.wav,2,2
P92,MusicGen_sad_8_crop.wav,6,6
P92,MusicGen_calm_12_crop.wav,5,2
P92,AudioLDM2_sad_2_crop.wav,2,4
P92,MusicGen_excited_11_crop.wav,7,6
P92,Suno_happy_7_crop.wav,8,6
P92,Udio_angry_14_crop.wav,6,8
P92,StableAudio_dull_9_crop.wav,8,6
P92,Suno_sad_4_crop.wav,4,4
P92,AudioLDM2_gloomy_3_crop.wav,5,5
P92,Mustango_dull_8_crop.wav,2,7
P92,StableAudio_anxious_11_crop.wav,4,5
P92,MusicGen_gloomy_14_crop.wav,5,8
P92,Udio_tranquil_10_crop.wav,2,2
P92,Mustango_energetic_8_crop.wav,6,7
P92,AudioLDM2_anxious_1_crop.wav,5,5
P92,Udio_anxious_13_crop.wav,8,6
P92,MusicGen_happy_10_crop.wav,5,6
P92,AudioLDM2_scared_3_crop.wav,1,7
P92,StableAudio_happy_8_crop.wav,7,6
P92,AudioLDM2_angry_3_crop.wav,1,8
P92,Suno_scared_3_crop.wav,6,4
P92,Mustango_tranquil_8_crop.wav,4,5
P92,StableAudio_gloomy_11_crop.wav,7,5
P92,StableAudio_scared_5_crop.wav,2,7
P92,Udio_dull_2_crop.wav,4,3
P92,Suno_excited_9_crop.wav,7,6
P92,Mustango_happy_11_crop.wav,7,8
P92,Mustango_relaxed_13_crop.wav,3,4
P92,MusicGen_anxious_11_crop.wav,6,8
P92,Udio_happy_9_crop.wav,6,6
P92,Udio_energetic_4_crop.wav,5,6
P92,AudioLDM2_tranquil_13_crop.wav,3,4
P92,Suno_tranquil_7_crop.wav,6,2
P92,MusicGen_dull_9_crop.wav,3,8
P92,MusicGen_relaxed_10_crop.wav,5,6
P92,Suno_calm_14_crop.wav,7,2
P92,MusicGen_scared_11_crop.wav,3,8
P92,Udio_calm_3_crop.wav,8,2
P92,AudioLDM2_calm_7_crop.wav,2,5
P92,StableAudio_excited_3_crop.wav,5,5
P92,StableAudio_angry_11_crop.wav,5,9
P92,MusicGen_energetic_5_crop.wav,4,8
P92,Suno_energetic_14_crop.wav,7,6
P92,Udio_gloomy_2_crop.wav,6,6
P92,Mustango_angry_9_crop.wav,2,8
P92,StableAudio_calm_7_crop.wav,4,5
P92,StableAudio_tranquil_5_crop.wav,6,3
P93,AudioLDM2_happy_12_crop.wav,6,5
P93,AudioLDM2_anxious_10_crop.wav,5,3
P93,MusicGen_happy_4_crop.wav,7,8
P93,Mustango_excited_3_crop.wav,7,7
P93,MusicGen_excited_14_crop.wav,4,8
P93,Mustango_scared_5_crop.wav,2,7
P93,StableAudio_gloomy_2_crop.wav,7,2
P93,Mustango_gloomy_3_crop.wav,5,1
P93,Suno_tranquil_6_crop.wav,4,3
P93,Suno_energetic_8_crop.wav,6,7
P93,Suno_calm_11_crop.wav,6,3
P93,AudioLDM2_sad_5_crop.wav,6,3
P93,Suno_happy_6_crop.wav,7,7
P93,Mustango_dull_1_crop.wav,3,3
P93,Udio_excited_1_crop.wav,8,8
P93,Udio_relaxed_2_crop.wav,8,3
P93,AudioLDM2_scared_13_crop.wav,3,2
P93,Udio_happy_13_crop.wav,7,7
P93,Udio_sad_2_crop.wav,7,7
P93,Udio_gloomy_10_crop.wav,7,8
P93,Udio_calm_1_crop.wav,7,3
P93,StableAudio_angry_4_crop.wav,3,9
P93,MusicGen_anxious_8_crop.wav,7,6
P93,Mustango_calm_4_crop.wav,5,2
P93,Suno_scared_9_crop.wav,4,2
P93,Suno_sad_13_crop.wav,7,2
P93,StableAudio_sad_11_crop.wav,6,2
P93,StableAudio_relaxed_14_crop.wav,3,3
P93,StableAudio_excited_14_crop.wav,7,7
P93,StableAudio_calm_4_crop.wav,5,6
P93,MusicGen_relaxed_3_crop.wav,7,4
P93,Udio_dull_14_crop.wav,7,3
P93,Udio_scared_3_crop.wav,7,4
P93,AudioLDM2_energetic_12_crop.wav,7,7
P93,StableAudio_dull_14_crop.wav,7,8
P93,Suno_relaxed_4_crop.wav,7,2
P93,AudioLDM2_dull_14_crop.wav,7,2
P93,StableAudio_anxious_13_crop.wav,5,5
P93,AudioLDM2_angry_1_crop.wav,7,7
P93,Udio_tranquil_4_crop.wav,4,2
P93,Suno_angry_8_crop.wav,7,6
P93,Mustango_happy_12_crop.wav,7,7
P93,Mustango_relaxed_12_crop.wav,7,3
P93,Udio_energetic_14_crop.wav,8,8
P93,MusicGen_tranquil_4_crop.wav,7,8
P93,Mustango_anxious_14_crop.wav,8,3
P93,Suno_dull_14_crop.wav,7,3
P93,Suno_excited_5_crop.wav,6,7
P93,Udio_anxious_10_crop.wav,7,6
P93,AudioLDM2_gloomy_13_crop.wav,5,5
P93,StableAudio_tranquil_1_crop.wav,6,6
P93,MusicGen_energetic_6_crop.wav,7,9
P93,AudioLDM2_calm_3_crop.wav,8,4
P93,Udio_angry_1_crop.wav,8,8
P93,Mustango_energetic_10_crop.wav,7,6
P93,MusicGen_scared_4_crop.wav,4,2
P94,Udio_excited_12_crop.wav,9,7
P94,Mustango_happy_2_crop.wav,6,7
P94,Suno_angry_1_crop.wav,7,9
P94,AudioLDM2_scared_11_crop.wav,5,2
P94,Udio_relaxed_7_crop.wav,7,1
P94,Suno_gloomy_8_crop.wav,3,7
P94,Suno_dull_4_crop.wav,9,2
P94,Udio_anxious_2_crop.wav,7,9
P94,StableAudio_gloomy_14_crop.wav,4,6
P94,Suno_energetic_7_crop.wav,8,8
P94,Udio_dull_13_crop.wav,8,2
P94,MusicGen_tranquil_8_crop.wav,5,6
P94,Udio_sad_6_crop.wav,6,3
P94,StableAudio_dull_8_crop.wav,3,5
P94,Suno_happy_11_crop.wav,9,1
P94,Udio_scared_1_crop.wav,8,3
P94,Suno_tranquil_11_crop.wav,1,1
P94,MusicGen_relaxed_12_crop.wav,6,3
P94,AudioLDM2_sad_1_crop.wav,5,1
P94,StableAudio_relaxed_3_crop.wav,9,1
P94,MusicGen_sad_14_crop.wav,6,5
P94,MusicGen_angry_8_crop.wav,5,9
P94,AudioLDM2_gloomy_14_crop.wav,5,1
P94,Suno_calm_13_crop.wav,2,1
P94,AudioLDM2_anxious_8_crop.wav,5,1
P94,Mustango_scared_11_crop.wav,4,7
P94,MusicGen_scared_3_crop.wav,2,3
P94,Suno_anxious_8_crop.wav,7,5
P94,MusicGen_dull_3_crop.wav,3,3
P94,MusicGen_gloomy_3_crop.wav,2,6
P94,AudioLDM2_relaxed_7_crop.wav,7,4
P94,StableAudio_calm_2_crop.wav,7,3
P94,Mustango_gloomy_5_crop.wav,1,1
P94,MusicGen_anxious_12_crop.wav,5,7
P94,Mustango_relaxed_8_crop.wav,3,3
P94,Udio_energetic_6_crop.wav,7,7
P94,Mustango_energetic_7_crop.wav,6,5
P94,AudioLDM2_energetic_14_crop.wav,7,6
P94,Udio_angry_2_crop.wav,6,9
P94,Mustango_calm_1_crop.wav,7,4
P94,Mustango_anxious_1_crop.wav,8,4
P94,MusicGen_excited_8_crop.wav,7,7
P94,AudioLDM2_calm_13_crop.wav,7,2
P94,StableAudio_happy_3_crop.wav,6,5
P94,AudioLDM2_happy_11_crop.wav,7,3
P94,Mustango_angry_1_crop.wav,3,7
P94,Udio_tranquil_14_crop.wav,7,1
P94,MusicGen_happy_5_crop.wav,6,8
P94,StableAudio_tranquil_3_crop.wav,7,2
P94,Suno_sad_11_crop.wav,7,2
P94,MusicGen_calm_2_crop.wav,4,6
P94,AudioLDM2_tranquil_11_crop.wav,7,3
P94,Mustango_excited_2_crop.wav,7,3
P94,Suno_excited_12_crop.wav,8,6
P94,Mustango_sad_8_crop.wav,6,2
P94,Udio_gloomy_11_crop.wav,7,7
P95,StableAudio_dull_6_crop.wav,6,5
P95,Suno_relaxed_1_crop.wav,8,3
P95,Mustango_tranquil_14_crop.wav,5,4
P95,AudioLDM2_happy_6_crop.wav,8,6
P95,Udio_happy_8_crop.wav,9,6
P95,AudioLDM2_dull_11_crop.wav,3,2
P95,AudioLDM2_energetic_3_crop.wav,5,3
P95,Mustango_gloomy_1_crop.wav,3,2
P95,StableAudio_angry_11_crop.wav,2,5
P95,MusicGen_happy_10_crop.wav,3,2
P95,AudioLDM2_calm_9_crop.wav,4,1
P95,Suno_anxious_14_crop.wav,8,5
P95,MusicGen_gloomy_5_crop.wav,2,2
P95,MusicGen_tranquil_10_crop.wav,5,4
P95,StableAudio_sad_10_crop.wav,3,2
P95,Suno_scared_14_crop.wav,3,1
P95,AudioLDM2_tranquil_4_crop.wav,2,1
P95,Suno_dull_8_crop.wav,6,5
P95,Udio_anxious_8_crop.wav,4,6
P95,MusicGen_angry_6_crop.wav,6,6
P95,Mustango_excited_7_crop.wav,5,5
P95,AudioLDM2_scared_6_crop.wav,3,2
P95,StableAudio_excited_14_crop.wav,9,8
P95,Mustango_calm_4_crop.wav,2,1
P95,MusicGen_relaxed_2_crop.wav,4,3
P95,Udio_dull_7_crop.wav,6,2
P95,Suno_excited_2_crop.wav,7,8
P95,MusicGen_sad_11_crop.wav,1,3
P95,MusicGen_energetic_7_crop.wav,3,3
P95,AudioLDM2_relaxed_12_crop.wav,9,2
P95,Suno_angry_13_crop.wav,5,7
P95,Udio_gloomy_12_crop.wav,5,3
P95,Udio_tranquil_4_crop.wav,7,2
P95,MusicGen_dull_8_crop.wav,9,4
P95,Mustango_happy_13_crop.wav,5,3
P95,MusicGen_scared_13_crop.wav,9,6
P95,Suno_gloomy_12_crop.wav,7,7
P95,Suno_sad_7_crop.wav,9,1
P95,Mustango_dull_3_crop.wav,1,2
P95,Udio_angry_6_crop.wav,7,9
P95,Udio_sad_2_crop.wav,7,2
P95,StableAudio_anxious_11_crop.wav,4,3
P95,AudioLDM2_sad_6_crop.wav,2,1
P95,MusicGen_excited_2_crop.wav,4,4
P95,MusicGen_calm_4_crop.wav,6,2
P95,StableAudio_relaxed_4_crop.wav,5,2
P95,Mustango_sad_10_crop.wav,6,2
P95,AudioLDM2_anxious_10_crop.wav,1,3
P95,Udio_energetic_14_crop.wav,9,7
P95,Suno_happy_8_crop.wav,9,2
P95,MusicGen_anxious_8_crop.wav,7,5
P95,Mustango_scared_4_crop.wav,2,5
P95,AudioLDM2_excited_14_crop.wav,6,4
P95,Udio_scared_14_crop.wav,7,4
P95,StableAudio_scared_14_crop.wav,3,3
P96,Suno_dull_14_crop.wav,5,1
P96,Suno_sad_10_crop.wav,7,2
P96,Suno_tranquil_3_crop.wav,4,2
P96,StableAudio_gloomy_9_crop.wav,2,2
P96,AudioLDM2_calm_8_crop.wav,3,1
P96,Mustango_energetic_13_crop.wav,5,4
P96,Suno_excited_1_crop.wav,6,6
P96,Udio_tranquil_3_crop.wav,7,1
P96,AudioLDM2_energetic_1_crop.wav,5,7
P96,Mustango_angry_7_crop.wav,2,7
P96,MusicGen_sad_12_crop.wav,5,1
P96,Udio_dull_5_crop.wav,7,3
P96,Suno_happy_13_crop.wav,5,6
